0,1,2
4.605324152689184,5.039176891057978,89.44540503975207
4.68452806642146,5.455688996339448,74.36757932573846
4.279393649134168,2.8800027172418488,60.48100945816407
8.755238399445394,9.610150577323717,98.12993210152528
7.600476315956625,5.359690967500221,75.61649342690943
11.240648057843416,12.33898880008862,110.88866248302837
16.850572284633223,14.264593625940085,130.47137420887952
12.781908022312578,11.419819740022268,93.70618316208218
6.939741266875811,7.245815728793342,103.19068394071695
2.572807406862731,2.2718018825715744,58.89005492592442
