0,1,2
72.76176757488344,54.03848678088747,215.48442493685423
69.15273141919549,50.71994890477862,198.57483284790212
61.809176752293546,42.714043753198354,154.41626589225672
77.06673539170895,55.74140589220551,220.81292972396727
62.11055862169311,44.41478549853993,188.57472480759492
40.83750756347494,30.348339279454542,110.33258073179996
71.23748676237607,57.98605808820901,208.4288377513544
50.43757846612085,41.29859407641614,121.77695938603551
115.97506272312192,78.05944954767025,339.8222707663644
82.72189579729744,61.35957208184517,160.76832959235315
