0,1,2
11.122559470597373,10.084536654299457,33.040934352506355
9.259898384291892,7.6093850953813975,12.369548327649936
7.176854558347032,4.456386685267073,14.033020629773718
9.745776532911432,5.023991661201134,8.441905632271022
5.8507819436942565,3.6965756665677354,13.059811576885304
5.957605909271282,3.6889382176541083,7.796329779152213
12.506743110127148,7.626623218767799,13.816097835796631
6.999318137884828,3.8069112606586932,6.644241109507191
21.840215016098814,14.118066270621453,38.299639142211845
11.780095029288814,6.208214455601056,15.339480107094621
