0,1,2
11.466727316735822,11.308214351543258,16.479445857809612
8.540263798884025,8.262895209165805,11.989826339415107
14.007346254255701,13.352463008352494,20.781570744022293
11.975874522474994,11.846973326550449,18.31445490310854
11.064795305020859,9.592675932670723,16.899818560317208
13.12194799826951,12.817881215670962,17.09888578667594
11.284740876207012,11.31945332533259,17.62224898176026
12.471101634785573,12.366993979107331,16.463036607816715
9.864804430780136,9.35832477481484,18.029476003257912
14.47169595239405,14.128605198725138,21.058808806288212
