0,1,2
20.67406350051308,17.319490019665754,97.05346616831477
13.769185629502017,9.15462940649973,129.4696793874084
22.082255509163023,20.65395458545228,173.5237884545769
23.229583684135736,25.06241873198578,110.40398775578763
13.632684295256631,11.03787013879804,77.6125533607575
18.621479048846663,14.909468889324737,111.36271697716897
17.43591176406503,15.289704720066778,134.87450028074457
25.721766467351785,18.45467373666731,105.4407742097819
11.297753773193298,9.778977498518895,120.04296748527148
23.519573464588508,12.92403500252798,84.04648255874977
