0,1,2
9.76578351608228,8.989884926127207,66.5523583216001
17.270748518658607,11.284738895088639,73.15005959894992
17.941246187648947,14.8886066924418,103.5563777313476
14.940330641158805,12.442058719523926,112.1559417460843
23.85580752406996,15.224438760106262,116.13319291671183
28.106292655514455,22.9333992381318,127.71688241203526
15.87609505797486,13.09299369548142,74.27726900150762
10.468372532137629,7.177232539408564,92.33363725754147
13.325590509142618,7.780548719406681,39.551587519372475
18.526429482458408,13.578835372748475,126.41974589664176
