0,1,2
12.073397756159506,11.058536135955594,17.02979271877162
3.1360945366139297,1.5251843591725651,4.630501701618196
12.666518828079944,7.002552349735113,31.400137584800397
1.5759572686945698,0.8757821990319682,3.9005234366838826
1.8643893036238017,1.4967546485788354,5.5049205218632595
2.985191664878279,1.3280484809866684,5.20278556018843
4.339900446806395,2.548040094851114,6.510297951975335
3.0977143447394386,1.2658056777973186,4.970158778695565
10.197462797243821,9.732554558811676,11.493066020354672
6.44852198737452,6.030392392684474,8.254530048142191
